city,location,locality_type,BHK,bathroom,balcony,total_sqft,furnishing,parking,price
Bangalore,Sarjapur  Road,Super built-up  Area,1,1,1,539,Furnished,5,4500000
Bangalore,Devanahalli,Super built-up  Area,1,1,0,655 - 742,Semi-Furnished,5,2857000
Bangalore,Electronics City Phase 1,Super built-up  Area,1,1,1,585,Furnished,4,2100000
Bangalore,NGR Layout,Super built-up  Area,1,1,1,907,Furnished,4,3800000
Bangalore,Kaval Byrasandra,Built-up  Area,1,1,1,480,Furnished,2,2500000
Bangalore,Lingarajapuram,Built-up  Area,1,1,2,450,Semi-Furnished,3,6000000
Bangalore,Austin Town,Super built-up  Area,1,2,0,600,Semi-Furnished,2,2300000
Bangalore,Whitefield,Super built-up  Area,1,1,1,905,Furnished,3,6200000
Bangalore,Chamrajpet,Built-up  Area,1,1,0,505,Semi-Furnished,3,8500000
Bangalore,Kereguddadahalli,Built-up  Area,1,1,1,600,Unfurnished,2,1950000
Bangalore,Banashankari,Super built-up  Area,1,1,1,720,Semi-Furnished,5,6000000
Bangalore,Kasavanhalli,Super built-up  Area,1,1,1,770,Semi-Furnished,4,4382000
Bangalore,Nagavarapalya,Super built-up  Area,1,1,1,705,Semi-Furnished,2,5700000
Bangalore,Yelahanka New Town,Built-up  Area,1,1,1,650,Semi-Furnished,0,1700000
Bangalore,Kanakpura Road,Super built-up  Area,1,1,1,525,Semi-Furnished,0,2700000
Bangalore,Electronic City,Super built-up  Area,1,1,1,435,Unfurnished,3,2100000
Bangalore,Chandapura,Super built-up  Area,1,1,1,645,Semi-Furnished,3,1645000
Bangalore,Kanakpura Road,Super built-up  Area,1,1,1,525,Unfurnished,1,2750000
Bangalore,Kudlu Gate,Super built-up  Area,1,1,1,1400,Semi-Furnished,0,28500000
Bangalore,Whitefield,Super built-up  Area,1,1,1,605,Semi-Furnished,3,4000000
Bangalore,Attibele,Built-up  Area,1,1,1,450,Semi-Furnished,1,1250000
Bangalore,Kengeri,Super built-up  Area,1,2,1,400,Furnished,4,2500000
Bangalore,Yeshwanthpur,Built-up  Area,1,1,0,400,Semi-Furnished,0,5500000
Bangalore,Srirampuram,Built-up  Area,1,1,3,650,Semi-Furnished,5,50000000
Bangalore,Laggere,Super built-up  Area,1,1,0,1500,Semi-Furnished,4,6000000
Bangalore,LB Shastri Nagar,Super built-up  Area,1,1,2,665,Furnished,2,3200000
Bangalore,Subramanya Nagar,Plot  Area,1,1,1,840,Semi-Furnished,5,15000000
Bangalore,5th Phase JP Nagar,Super built-up  Area,1,1,1,552,Unfurnished,0,2350000
Bangalore,Harsha Layout,Built-up  Area,1,1,0,650,Semi-Furnished,3,1600000
Bangalore,Yelahanka New Town,Built-up  Area,1,1,0,450,Semi-Furnished,4,1600000
Bangalore,Yelahanka,Plot  Area,1,1,0,26136,Furnished,3,15000000
Bangalore,Chandapura,Super built-up  Area,1,1,1,645,Semi-Furnished,4,1645000
Bangalore,Yelahanka,Plot  Area,1,1,0,1075,Semi-Furnished,5,1950000
Bangalore,8th Phase JP Nagar,Super built-up  Area,1,1,1,500,Semi-Furnished,4,3000000
Bangalore,Ashwini layout,Super built-up  Area,1,1,1,834,Furnished,3,6200000
Bangalore,Kanakpura Road,Plot  Area,1,1,0,2Acres,Unfurnished,5,12500000
Bangalore,Moodalapalya,Plot  Area,1,1,0,600,Semi-Furnished,4,5200000
Bangalore,Domlur,Super built-up  Area,1,1,1,650,Semi-Furnished,4,7000000
Bangalore,Battarahalli,Super built-up  Area,1,1,0,600,Unfurnished,3,4700000
Bangalore,Electronic City,Super built-up  Area,1,1,1,435,Semi-Furnished,5,2200000
Bangalore,Alur,Super built-up  Area,1,2,1,470,Semi-Furnished,1,1000000
Bangalore,Kanakpura Road,Super built-up  Area,1,1,1,525,Furnished,1,2625000
Bangalore,Domlur,Super built-up  Area,1,1,1,780,Unfurnished,0,7000000
Bangalore,Nagavarapalya,Built-up  Area,1,1,0,646,Semi-Furnished,3,2584000
Bangalore,Whitefield,Super built-up  Area,1,1,1,905,Semi-Furnished,2,6000000
Bangalore,Kanakpura Road,Carpet  Area,1,1,0,381,Semi-Furnished,3,2800000
Bangalore,Thyagaraja Nagar,Built-up  Area,1,1,0,660,Semi-Furnished,4,9500000
Bangalore,Raghuvanahalli,Built-up  Area,1,1,1,425,Semi-Furnished,5,75000000
Bangalore,Thanisandra,Super built-up  Area,1,1,0,763 - 805,Semi-Furnished,3,3528500
Bangalore,Yelahanka,Super built-up  Area,1,1,1,654,Semi-Furnished,4,3625000
Bangalore,KG Halli,Built-up  Area,1,1,0,375,Semi-Furnished,0,2600000
Bangalore,Kanakpura Road,Plot  Area,1,1,0,1.26Acres,Semi-Furnished,1,12500000
Bangalore,Thanisandra,Super built-up  Area,1,1,0,620 - 934,Semi-Furnished,0,3853500
Bangalore,Kadarenahalli,Built-up  Area,1,1,0,400,Semi-Furnished,0,3500000
Bangalore, Sector 1 HSR Layout,Super built-up  Area,1,1,1,6000,Unfurnished,1,27600000
Bangalore,Balaji Gardens Layout,Super built-up  Area,1,2,1,825,Semi-Furnished,5,4000000
Bangalore,Whitefield,Super built-up  Area,1,1,1,840,Semi-Furnished,0,5760000
Bangalore,Whitefield,Super built-up  Area,1,1,0,540 - 740,Semi-Furnished,5,1983000
Bangalore,Kodichikkanahalli,Built-up  Area,1,1,1,450,Unfurnished,3,1800000
Bangalore,CV Raman Nagar,Super built-up  Area,1,1,1,705,Unfurnished,5,5700000
Bangalore,Kanakpura Road,Super built-up  Area,1,1,1,525,Semi-Furnished,3,2600000
Bangalore,Naganathapura,Plot  Area,1,1,0,600,Semi-Furnished,5,3300000
Bangalore,Electronics City Phase 1,Super built-up  Area,1,1,0,645,Semi-Furnished,1,4250000
Bangalore,Agrahara Dasarahalli,Built-up  Area,1,1,0,800,Furnished,3,7200000
Bangalore,Ananth Nagar,Super built-up  Area,1,1,1,500,Semi-Furnished,2,1400000
Bangalore,Sanne Amanikere,Super built-up  Area,1,1,2,655,Semi-Furnished,2,2700000
Bangalore,Tunganagara,Super built-up  Area,1,1,0,600,Semi-Furnished,3,1800000
Bangalore,Sarjapur,Super built-up  Area,1,1,2,650,Unfurnished,3,1987000
Bangalore,Electronic City,Super built-up  Area,1,1,0,605,Semi-Furnished,0,1331000
Bangalore,Shetty Halli,Super built-up  Area,1,1,2,800,Semi-Furnished,3,3200000
Bangalore,Electronic City,Super built-up  Area,1,1,1,530,Semi-Furnished,5,1350000
Bangalore,Thanisandra,Super built-up  Area,1,1,2,760,Semi-Furnished,1,5000000
Bangalore,Bidrahalli,Plot  Area,1,1,1,600,Semi-Furnished,1,3500000
Bangalore,Panathur,Built-up  Area,1,1,1,661,Unfurnished,0,4000000
Bangalore,Thanisandra,Super built-up  Area,1,2,1,933,Semi-Furnished,4,5800000
Bangalore,Electronics City Phase 1,Super built-up  Area,1,1,0,755 - 770,Semi-Furnished,0,4540000
Bangalore,Yelahanka,Super built-up  Area,1,1,0,694,Furnished,4,3084000
Bangalore,Indira Nagar,Built-up  Area,1,1,2,850,Semi-Furnished,4,6000000
Bangalore,Attibele,Super built-up  Area,1,1,0,782,Semi-Furnished,3,1955000
Bangalore,Laggere,Built-up  Area,1,2,0,620,Unfurnished,4,4800000
Bangalore,Kengeri Satellite Town Stage II,Super built-up  Area,1,1,1,500,Furnished,4,2000000
Bangalore,Budigere,Super built-up  Area,1,1,0,664 - 722,Semi-Furnished,4,2737500
Bangalore,Devanahalli,Super built-up  Area,1,1,0,775,Semi-Furnished,0,3900000
Bangalore,Alur,Super built-up  Area,1,1,1,425,Semi-Furnished,5,1500000
Bangalore,Devanahalli,Super built-up  Area,1,2,1,1020,Semi-Furnished,4,4987000
Bangalore,Budigere,Super built-up  Area,1,1,1,664,Semi-Furnished,3,3540000
Bangalore,Kanakpura Road,Super built-up  Area,1,,,525,Furnished,5,2925000
Bangalore,Tumkur Road,Super built-up  Area,1,1,0,596 - 861,Semi-Furnished,5,3131500
Bangalore,Gowdanapalya,Built-up  Area,1,1,0,510,Semi-Furnished,4,3400000
Bangalore,Kengeri,Super built-up  Area,1,1,1,416,Semi-Furnished,3,1800000
Bangalore,Kengeri,Super built-up  Area,1,1,1,1200,Semi-Furnished,2,1400000
Bangalore,Singasandra,Built-up  Area,1,1,0,600,Semi-Furnished,0,4500000
Bangalore,Attibele,Built-up  Area,1,1,1,400,Semi-Furnished,2,1150000
Bangalore,Yeshwanthpur,Super built-up  Area,1,1,1,666,Semi-Furnished,5,3680000
Bangalore,1st Block HBR Layout,Super built-up  Area,1,1,0,600,Unfurnished,0,4500000
Bangalore,Hosa Road,Super built-up  Area,1,1,0,615 - 985,Furnished,5,3999000
Bangalore,Immadihalli,Plot  Area,1,1,1,672,Semi-Furnished,1,2700000
Bangalore,Thanisandra,Super built-up  Area,1,1,1,662,Semi-Furnished,3,2900000
Bangalore,Balagere,Super built-up  Area,1,1,1,645,Semi-Furnished,5,3418000
Bangalore,Bethel Nagar,Super built-up  Area,1,1,0,560,Unfurnished,4,1900000
Bangalore,Attibele,Carpet  Area,1,1,1,460,Semi-Furnished,4,1300000
Bangalore,Kadabagere,Plot  Area,1,2,0,520,Semi-Furnished,3,2900000
Bangalore,BTM 4th Stage,Plot  Area,1,1,0,600,Semi-Furnished,4,5800000
Bangalore,AMS Layout,Super built-up  Area,1,1,1,1000,Semi-Furnished,3,1900000
Bangalore,BTM 1st Stage,Plot  Area,1,1,0,375,Semi-Furnished,0,4000000
Bangalore,Bannerghatta Road,Super built-up  Area,1,1,2,630,Semi-Furnished,2,3500000
Bangalore,Chandapura,Built-up  Area,1,1,1,450,Furnished,0,900000
Bangalore,Weavers Colony,Plot  Area,1,1,1,812,Furnished,2,2600000
Bangalore,A Narayanapura,Super built-up  Area,1,2,1,600,Semi-Furnished,1,3500000
Bangalore,Yelahanka,Super built-up  Area,1,1,1,654,Semi-Furnished,1,3800000
Bangalore,Kogilu,Super built-up  Area,1,1,1,700,Semi-Furnished,0,3084000
Bangalore,Varthur Road,Super built-up  Area,1,1,0,540 - 565,Unfurnished,4,1326000
Bangalore,Attibele,Super built-up  Area,1,2,1,418,Unfurnished,1,1150000
Bangalore,Haralur Road,Super built-up  Area,1,1,1,575,Semi-Furnished,0,3800000
Bangalore,JP Nagar,Super built-up  Area,1,1,0,745,Semi-Furnished,3,3427000
Bangalore,Hosur Road,Super built-up  Area,1,1,1,660,Unfurnished,0,2300000
Bangalore,Thanisandra,Super built-up  Area,1,1,0,663,Semi-Furnished,4,4610000
Bangalore,Thanisandra,Built-up  Area,1,1,0,662,Semi-Furnished,1,4500000
Bangalore,Kamala Nagar,Super built-up  Area,1,1,1,565,Semi-Furnished,2,3300000
Bangalore,Electronic City,Built-up  Area,1,1,1,635,Furnished,5,2800000
Bangalore,Ramakrishnappa Layout,Plot  Area,1,2,1,630,Unfurnished,1,7000000
Bangalore,Yelahanka New Town,Super built-up  Area,1,1,1,450,Semi-Furnished,2,1500000
Bangalore,Raghuvanahalli,Built-up  Area,1,1,1,420,Furnished,1,2350000
Bangalore,Kengeri Satellite Town,Super built-up  Area,1,1,1,410,Semi-Furnished,1,1500000
Bangalore,Jalahalli East,Super built-up  Area,1,1,0,750 - 800,Semi-Furnished,4,3410000
Bangalore,Kanakpura Road,Carpet  Area,1,1,1,381,Semi-Furnished,4,2800000
Bangalore,Bagalakunte,Built-up  Area,1,1,1,560,Semi-Furnished,2,2100000
Bangalore,Shingapura,Plot  Area,1,2,0,1350,Semi-Furnished,4,4500000
Bangalore,Yelahanka New Town,Super built-up  Area,1,1,1,500,Semi-Furnished,4,1800000
Bangalore,Kenchenahalli,Super built-up  Area,1,1,1,700,Semi-Furnished,0,3500000
Bangalore,Harsha Layout,Super built-up  Area,1,1,1,500,Semi-Furnished,5,1600000
Bangalore,RR Nagar,Super built-up  Area,1,1,1,648,Semi-Furnished,5,3400000
Bangalore,Yelahanka,Super built-up  Area,1,1,1,602,Unfurnished,3,3800000
Bangalore,Yelahanka,Super built-up  Area,1,1,1,697,Unfurnished,1,3500000
Bangalore,Vijayanagar,Built-up  Area,1,2,0,2400,Semi-Furnished,4,23000000
Bangalore, Mysore Highway,Super built-up  Area,1,1,1,535,Semi-Furnished,5,3500000
Bangalore,Gottigere,Plot  Area,1,1,1,1806,Semi-Furnished,5,15000000
Bangalore,Anekal,Built-up  Area,1,1,1,400,Semi-Furnished,4,1150000
Bangalore,Mico Layout,Super built-up  Area,1,1,1,800,Semi-Furnished,0,2950000
Bangalore,Yelahanka,Super built-up  Area,1,1,1,682,Semi-Furnished,5,3623000
Bangalore,Frazer Town,Plot  Area,1,1,0,560,Semi-Furnished,0,9000000
Bangalore,Pulkeshi Nagar,Plot  Area,1,1,0,588,Semi-Furnished,4,8820000
Bangalore,Kengeri,Plot  Area,1,1,0,1150,Semi-Furnished,5,5200000
Bangalore,Vijayanagar,Super built-up  Area,1,1,1,492,Semi-Furnished,0,4000000
Bangalore,Hormavu,Carpet  Area,1,1,0,527 - 639,Unfurnished,4,2827500
Bangalore,Balagere,Super built-up  Area,1,1,0,645 - 936,Semi-Furnished,5,4229500
Bangalore,Anekal,Super built-up  Area,1,1,1,456,Semi-Furnished,0,1500000
Bangalore,Balagere,Super built-up  Area,1,1,1,656,Semi-Furnished,3,3877000
Bangalore,Sarjapur  Road,Super built-up  Area,1,1,1,534,Furnished,2,1965000
Bangalore,Balagere,Super built-up  Area,1,1,1,645,Unfurnished,4,3900000
Bangalore,Yelahanka,Super built-up  Area,1,1,0,1000,Semi-Furnished,1,1400000
Bangalore,Mysore Road,Built-up  Area,1,1,1,500,Semi-Furnished,1,1750000
Bangalore,Kaggalipura,Super built-up  Area,1,1,0,700,Unfurnished,5,3500000
Bangalore,Ramamurthy Nagar,Plot  Area,1,1,1,1Grounds,Furnished,4,4800000
Bangalore,Hoodi,Super built-up  Area,1,1,0,706 - 716,Unfurnished,1,4265000
Bangalore,Electronic City,Super built-up  Area,1,1,1,630,Semi-Furnished,4,4050000
Bangalore,Balagere,Built-up  Area,1,1,1,645,Furnished,5,4100000
Bangalore,5th Block Jayanagar,Built-up  Area,1,1,1,1500,Semi-Furnished,1,30000000
Bangalore,Vajarahalli,Super built-up  Area,1,1,1,551,Semi-Furnished,1,3000000
Bangalore,7th Phase JP Nagar,Plot  Area,1,1,0,500,Furnished,3,7000000
Bangalore,Celebrity Paradise Layout,Super built-up  Area,1,1,1,550,Semi-Furnished,2,1600000
Bangalore,Haralur Road,Super built-up  Area,1,1,1,560,Semi-Furnished,1,4500000
Bangalore,Yeshwanthpur,Super built-up  Area,1,2,0,994,Semi-Furnished,5,5467000
Bangalore,Kamakshipalya,Plot  Area,1,1,0,450,Semi-Furnished,2,3000000
Bangalore,Attibele,Super built-up  Area,1,1,1,550,Furnished,5,1150000
Bangalore,Sarjapur  Road,Super built-up  Area,1,1,1,702,Semi-Furnished,3,5200000
Bangalore,Yeshwanthpur,Built-up  Area,1,1,0,650,Semi-Furnished,2,4000000
Bangalore,BTM Layout,Super built-up  Area,1,1,1,450,Unfurnished,5,2000000
Bangalore,Electronic City,Super built-up  Area,1,1,1,605,Furnished,1,2200000
Bangalore,Sidedahalli,Built-up  Area,1,1,1,900,Semi-Furnished,1,5230000
Bangalore,Thanisandra,Super built-up  Area,1,1,0,662,Furnished,0,3800000
Bangalore,Singasandra,Built-up  Area,1,1,0,600,Unfurnished,0,4500000
Bangalore,Yelahanka New Town,Carpet  Area,1,2,1,45.06Sq. Meter,Unfurnished,4,1800000
Bangalore,Pragathi Nagar,Super built-up  Area,1,1,0,799 - 803,Semi-Furnished,3,3364500
Bangalore,Rayasandra,Built-up  Area,1,1,1,470,Semi-Furnished,1,2100000
Bangalore,Budigere,Built-up  Area,1,1,1,664,Semi-Furnished,4,3400000
Bangalore,Akshaya Nagar,Plot  Area,1,1,0,2000,Semi-Furnished,1,20000000
Bangalore,Hoodi,Super built-up  Area,1,1,0,783 - 943,Furnished,0,4055000
Bangalore,Malleshwaram,Super built-up  Area,1,1,1,620,Furnished,0,8680000
Bangalore,KR Layout,Built-up  Area,1,2,2,1050,Semi-Furnished,0,4100000
Bangalore,Ambalipura,Super built-up  Area,1,1,2,770,Semi-Furnished,3,4382000
Bangalore,Electronic City,Super built-up  Area,1,1,0,635,Unfurnished,0,2800000
Bangalore,Soppahalli,Super built-up  Area,1,1,1,620,Semi-Furnished,3,2500000
Bangalore,Thanisandra,Super built-up  Area,1,1,1,580,Semi-Furnished,5,2750000
Bangalore,Ramchandrapuram,Plot  Area,1,2,1,400,Semi-Furnished,5,5000000
Bangalore,Hegganahalli,Built-up  Area,1,1,0,1200,Semi-Furnished,0,4800000
Bangalore,"Yelahanka,MVIT college",Plot  Area,1,1,1,10030,Semi-Furnished,5,15000000
Bangalore,Kanakpura Road,Super built-up  Area,1,1,1,525,Semi-Furnished,4,2601000
Bangalore,Balagere,Super built-up  Area,1,1,1,661,Semi-Furnished,5,3300000
Bangalore,Venkateswara Nagar,Plot  Area,1,1,0,600,Semi-Furnished,1,2000000
Bangalore,Marathahalli,Built-up  Area,1,2,,1100,Semi-Furnished,2,7500000
Bangalore,Kengeri,Built-up  Area,1,1,1,600,Semi-Furnished,1,3500000
Bangalore,A Narayanapura,Plot  Area,1,2,0,1500,Furnished,0,8500000
Bangalore,Jalahalli,Plot  Area,1,1,0,600,Furnished,4,3700000
Bangalore,Jalahalli,Super built-up  Area,1,1,1,615,Semi-Furnished,1,4600000
Bangalore,Electronic City,Super built-up  Area,1,1,1,630,Semi-Furnished,4,4600000
Bangalore,Electronic City,Super built-up  Area,1,1,1,630,Semi-Furnished,0,3370000
Bangalore,Sarjapur  Road,Super built-up  Area,1,1,1,691,Semi-Furnished,3,3110000
Bangalore,Balagere,Super built-up  Area,1,1,1,656,Unfurnished,3,3477000
Bangalore,Jalahalli,Super built-up  Area,1,1,0,610 - 615,Semi-Furnished,5,2756500
Bangalore,Thippasandra,Super built-up  Area,1,1,0,660,Furnished,2,3000000
Bangalore,8th Phase JP Nagar,Carpet  Area,1,1,1,500,Furnished,1,3300000
Bangalore,CV Raman Nagar,Super built-up  Area,1,2,1,705,Semi-Furnished,4,5000000
Bangalore,Yelahanka New Town,Super built-up  Area,1,1,1,284,Semi-Furnished,5,800000
Bangalore,Ananth Nagar,Super built-up  Area,1,1,1,500,Semi-Furnished,0,1400000
Bangalore,Kanakpura Road,Carpet  Area,1,1,0,381 - 535,Semi-Furnished,1,3366000
Bangalore,Shettigere,Super built-up  Area,1,1,1,660,Semi-Furnished,4,3500000
Bangalore,Whitefield,Super built-up  Area,1,1,1,524,Unfurnished,4,2900000
Bangalore,Electronic City Phase II,Super built-up  Area,1,1,1,650,Unfurnished,3,3500000
Bangalore,Yeshwanthpur,Super built-up  Area,1,1,1,674,Unfurnished,0,3685000
Bangalore,"Panathur Road, ",Built-up  Area,1,1,0,936,Furnished,4,5300000
Bangalore,Mylasandra,Plot  Area,1,2,0,500,Unfurnished,2,8000000
Bangalore,Whitefield,Super built-up  Area,1,1,1,840,Semi-Furnished,5,5700000
Bangalore,Parappana Agrahara,Plot  Area,1,1,0,1200,Unfurnished,1,4500000
Bangalore,TC Palaya,Plot  Area,1,1,0,1350,Semi-Furnished,3,5500000
Bangalore,Yelahanka,Super built-up  Area,1,1,1,700,Semi-Furnished,5,3800000
Bangalore,Devanahalli,Super built-up  Area,1,1,1,658,Semi-Furnished,3,2691000
Bangalore,Yelahanka New Town,Built-up  Area,1,1,1,488,Semi-Furnished,1,2000000
Bangalore,Byatarayanapura,Super built-up  Area,1,1,1,650,Semi-Furnished,0,5000000
Bangalore,Sarjapur  Road,Built-up  Area,1,1,1,675,Semi-Furnished,0,2700000
Bangalore,Anwar Layout,Super built-up  Area,1,1,0,660 - 780,Semi-Furnished,0,3239000
Bangalore,Kanakapura,Super built-up  Area,1,1,1,938,Unfurnished,0,5000000
Bangalore,Hulimavu,Super built-up  Area,1,1,1,581,Furnished,3,2900000
Bangalore,Whitefield,Super built-up  Area,1,1,1,516,Semi-Furnished,5,3900000
Bangalore,Jalahalli,Super built-up  Area,1,1,1,615,Semi-Furnished,3,4600000
Bangalore,Horamavu Agara,Super built-up  Area,1,1,1,625,Unfurnished,1,2700000
Bangalore,Thanisandra,Super built-up  Area,1,1,1,933,Semi-Furnished,5,6100000
Bangalore,6th Phase JP Nagar,Built-up  Area,1,1,1,750,Semi-Furnished,5,10500000
Bangalore,Yeshwanthpur,Super built-up  Area,1,1,1,672,Semi-Furnished,1,3685000
Bangalore,Electronic City,Super built-up  Area,1,1,1,418,Semi-Furnished,5,1200000
Bangalore,Thanisandra,Super built-up  Area,1,1,0,684 - 810,Semi-Furnished,2,3435500
Bangalore,Shauhardha Layout,Super built-up  Area,1,1,1,509,Semi-Furnished,5,2000000
Bangalore,Balagere,Super built-up  Area,1,1,1,645,Semi-Furnished,3,5500000
Bangalore,Thanisandra,Super built-up  Area,1,1,1,663,Semi-Furnished,5,4600000
Bangalore,Giri Nagar,Built-up  Area,1,1,1,600,Furnished,3,12500000
Bangalore,Electronic City,Super built-up  Area,1,1,1,710,Semi-Furnished,0,4042000
Bangalore,Attibele,Built-up  Area,1,1,1,410,Semi-Furnished,5,1000000
Bangalore,Kengeri,Built-up  Area,1,1,1,410,Unfurnished,5,1500000
Bangalore,Agrahara Dasarahalli,Super built-up  Area,1,1,0,1200,Semi-Furnished,0,6500000
Bangalore,Kodipalya,Super built-up  Area,1,1,1,418,Semi-Furnished,0,1700000
Bangalore,Anwar Layout,Super built-up  Area,1,1,0,610,Semi-Furnished,5,2800000
Bangalore,Kengeri,Super built-up  Area,1,1,1,400,Unfurnished,2,2500000
Bangalore,KR Puram,Built-up  Area,1,1,1,700,Semi-Furnished,0,2150000
Bangalore,Sarjapura - Attibele Road,Super built-up  Area,1,1,1,740,Semi-Furnished,4,2365000
Bangalore,Arishinakunte,Plot  Area,1,1,0,38Guntha,Semi-Furnished,0,17000000
Bangalore,Electronic City,Built-up  Area,1,2,1,1090,Unfurnished,4,3148000
Bangalore,Jalahalli,Super built-up  Area,1,2,1,1200,Semi-Furnished,3,6600000
Bangalore,Kengeri,Super built-up  Area,1,1,1,416,Unfurnished,1,1719000
Bangalore,Naganathapura,Built-up  Area,1,1,0,1200,Unfurnished,5,3982000
Bangalore,Kanakpura Road,Super built-up  Area,1,,,525,Semi-Furnished,4,2700000
Bangalore,Yelahanka,Super built-up  Area,1,1,0,629 - 1026,Furnished,5,4253500
Bangalore,Moodalapalya,Plot  Area,1,1,1,410,Semi-Furnished,0,4800000
Bangalore,Kumaraswami Layout,Built-up  Area,1,1,1,850,Semi-Furnished,2,7800000
Bangalore,Bannerghatta Road,Super built-up  Area,1,1,1,700,Unfurnished,2,3120000
Bangalore,Ganga Nagar,Super built-up  Area,1,1,1,705,Semi-Furnished,0,6500000
Bangalore,Javarandoddi,Super built-up  Area,1,1,1,648,Semi-Furnished,5,4000000
Bangalore,Yelahanka New Town,Super built-up  Area,1,1,1,650,Semi-Furnished,1,1800000
Bangalore,Austin Town,Super built-up  Area,1,1,1,500,Furnished,2,1300000
Bangalore,Begur Road,Super built-up  Area,1,1,1,644,Semi-Furnished,1,3200000
Bangalore,7th Phase JP Nagar,Super built-up  Area,1,1,2,750,Semi-Furnished,0,4700000
Bangalore,Sarjapur  Road,Super built-up  Area,1,1,0,702,Semi-Furnished,5,3580000
Bangalore,Ulsoor,Built-up  Area,1,1,1,840,Semi-Furnished,3,15000000
Bangalore,Electronic City,Super built-up  Area,1,1,1,750,Semi-Furnished,1,3500000
Bangalore,"Hoodi Circle, ",Built-up  Area,1,1,1,793,Semi-Furnished,3,4000000
Bangalore,GM Palaya,Super built-up  Area,1,1,1,675,Semi-Furnished,2,3500000
Bangalore,Sarjapur,Super built-up  Area,1,1,1,633,Semi-Furnished,5,1709000
Bangalore,Amruthahalli,Built-up  Area,1,1,1,485,Semi-Furnished,3,1950000
Bangalore,Chikkajala,Built-up  Area,1,1,0,850,Unfurnished,2,5000000
Bangalore,Hosa Road,Super built-up  Area,1,1,1,625,Semi-Furnished,0,4368000
Bangalore,Madiwala,Plot  Area,1,1,1,400,Semi-Furnished,3,7500000
Bangalore,Chandapura,Super built-up  Area,1,1,1,520,Semi-Furnished,0,1404000
Bangalore,Hulimavu,Built-up  Area,1,1,1,450,Semi-Furnished,3,2000000
Bangalore,Anekal,Built-up  Area,1,1,1,420,Furnished,4,1250000
Bangalore,Attibele,Super built-up  Area,1,1,1,400,Semi-Furnished,2,1025000
Bangalore,Kengeri,Built-up  Area,1,1,1,550,Semi-Furnished,2,1675000
